text,label
የቀረቡትን ጥያቄዎች በማስታወሻው ላይ,0
በቀረበው ምሳሌ መሰረት እንዲሰሩ ያድርጉ,0
በመጨረሻም ለተማሪዎች ስራ,0
እርማትና ተገቢ ምጋቤ ምላሽ ይስጧቸው,0
የመልመጃ ጥያቄዎች,0
መነሻ መልሶች ከዚህ ቀጥሎ ተሰጥተዋል,0
ስርአተነጥቦችን በተገቢው ቦታ በማስገባት,0
እንደገና የተፃፉ አረፍተነገሮች,0
ሰው ተሰልፏል,0
ጊዜው መሽቷል,0
ቴያትር ቤቱ ግን ገና አልተከፈተም,0
ስርአተነጥቦችን የምንጠቀመው,0
የተቃና አረፍተነገር ትክክለኛ አረፍተነገር,0
ለመፃፍና ሀሳባችንን በምንፈልገው ቃና,0
ክረት ድምፀት ወዘተ,0
ለመግለፅ,0
ጓደኛዬ,0
እኛን ጥለህ ወደየት የምትሄደው,0
ብሎ ጠየቀኝ,0
አያ ሙሌ,0
ከአፍቅሮተነዋይ የራቀ,0
የከተማ መናኝ,0
ስንት ዘመን,0
ሁሉም ያልፋል ግን እስኪያልፍ ያለፋል,0
የሚል ብሂል ይዘን እንኖራለን,0
ሰነበታችሁ,0
ውይ ብርድ,0
የዘንድሮ ብርድ እንደሚወራው አይደለም,0
ሰርግ ቤት የገቡ ሰዎች ይበላሉ,0
ይጠጣሉ ይጨፍራሉ,0
ደስታቸው ወደር የለውም,0
በቃል በሀረግና በአረፍተነገር መካከል,0
ልዩነት ይኑር እንጂ,0
ሁሉም የቋንቋ አሀድ,0
ግሩም ግብ የተቆጠረው,0
ምሳሌው ለስራችን መተባበር አለብን,0
ለቃላት ተመሳሳይ ፍቺ መስጠት,0
እጅ መንሻ ስጦታ,0
ከነበረበት ቦታ በዝናብ ወይም በጎርፍ,0
ተጠርጎ ቦታ የሚከመር,0
ምድብ,0
ምርዘት መመረዝ,0
ተፈጥሯዊ ስጦታ,0
ሀብትን የመጠቀም ተግባር,0
የአንድ ነገር መሰደድ መለቀቅ,0
ቅልቅል,0
ድርጅት,0
ክፍል,0
ቃልን የሚመለከት ትምህርት ቀርቧል,0
በመሆኑም በቅድሚያ ተማሪዎቹ,0
በመማሪያ መፅሀፋቸው ላይ,0
ስለምእላድና ቃል,0
የቀረበውን አጭር ማስታወሻ,0
በደብተራቸው ፅፈው,0
አጥንተው እንዲመጡ ያድርጉ,0
በመቀጠልም ስለምእላድና ስለቃል ምንነት,0
አንድነትና ልዩነት ግልፅ እንዲሆንላቸው,0
ተጨማሪ ገለፃና ማብራሪያ,0
በተጨባጭ ምሳሌ በመስጠት,0
እንዲረዱ ያድርጉ,0
ለሚሰጧቸው ገለፃ,0
በተማሪዎች መፅሀፍ ላይ,0
የቀረበውን ማስታወሻ,0
እንደመነሻ ይጠቀሙበት,0
ጥያቄዎች በማስታወሻው ላይ,0
በቀረበው ምሳሌ መሰረት,0
እንዲሰሩ ያድርጉ,0
ተማሪዎች ጥያቄዎቹን,0
በመጨረሻም ተማሪዎች,0
የሰሩትን እንዲናገሩ,0
በማድረግ አሳታፊ በሆነ መልኩ,0
በጋራ ስሩ,0
ለተማሪዎች ስራ ተገቢ,0
ምጋቤ ምላሽም ይስጧቸው,0
ለቀረቡት ጥያቄዎች,0
መነሻ መልሶች,0
ከዚህ ቀጥሎ ተሰጥተዋል,0
ምእላድና ቃል,0
ቃልም ምእላድም,0
ለምእላድና ለቃል የጋራ ምሳሌ,0
ሊሆኑ የሚችሉ አሀዶች ምሳሌ,0
እነዚህ አሀዶች ትርጉም ወዳለው,0
አነስተኛ አሀድ መከፈል አይችሉም,0
ግን ደግሞ,0
ቢያንስ ራሳቸውን ችለው,0
አንድ ትርጉም ይዘው ቁመዋል,0
ከቃል ክፍሎች በአንዱ ወይም በሌላው,0
መመደብ ይችላሉ,0
በአጋጣሚ ሁለቱም,0
የቃል ክፍል ውስጥ የሚመደቡ,0
ስለሆነም የቃልንም የምእላድንም,0
ነፃ ምእላድ,0
የጋራ ባህሪ ይዘው በመገኘታቸው,0
ምሳሌ ሆነው መቅረብ የሚችሉ,0
ይህን ምእራፍ አጠናቀው,0
ወደቀጣዩ ምእራፍ ከመሸጋገርዎ በፊት,0
ተማሪዎች የክለሳ ጥያቄዎችን,0
በቃል እንዲመልሱ ያድርጉ,0
መርጃ መሳሪያዎች,0
አጋዥ መፃህፍት,0
የበይነመረብ መረጃዎች,0
መፅሄቶች ጋዜጦች,0
መዝገበቃላት ግምገማ,0
ባዳመጡት ፅሁፍ ላይ,0
ዝርዝር ጉዳዮች መያዛቸውን,0
ደብተሮቻቸውን በማየት ማረጋገጥ,0
በቃል እንዲናገሩ በመጠየቅ,0
መግለፅ መቻላቸውን ማረጋገጥ,0
በቃል ዘገባ በንቃት መሳተፋቸውን,0
በምልከታ ማረጋገጥ,0
የምንባቡን አጠቃላይ ሀሳብ,0
በቃል እንዲያቀርቡ በመጠየቅ ማረጋገጥ,0
የፅሁፉን ተደራሲ እንዲለዩ,0
ተማሪዎችን በመጠየቅ ማረጋገጥ,0
አንቀፅ መፃፋቸውን ማረጋገጥ,0
ለቃላት ተመሳሳይ ፍቺ,0
መስጠታቸውን ማረጋገጥ,0
በቃላት ተመሳሳይ ፍቺ,0
አረፍተነገር መስራታቸውን ማረጋገጥ,0
የተለያዩ አረፍተነገሮችን በመስጠት,0
ተማሪዎች በአረፍተነገሮቹ ውስጥ,0
ተገቢውን ስርአተነጥብ እንዲያስገቡ,0
በመጠየቅ ማረጋገጥ,0
የተለያዩ ስርአተነጥቦችን ተጠቅመው,0
አንቀፅ እንዲፅፉ,0
የክፍል ስራ በመስጠት,0
በምልከታ ማረጋገጥ,0
የምእላድና የቃል አንድነትና ልዩነትን,0
በምሳሌ እንዲያብራሩ,0
ተማሪዎችን በመጠየቅ ማረጋገጥ,0
ፍቅር እስከ መቃብር,0
ጎጃም ውስጥ,0
የሚኖሩ ቦጋለ መብራቱ,0
ማንኩሳ በተባለው ቦታ,0
ውድነሽ በጣሙ,0
የተባሉ ባልና ሚስት ነበሩ,0
ባልና ሚስቱ ወንድ ልጅ ይወልዳሉ,0
በሽታ ይበዛበትና በዛብህ ይባላል,0
እናቱ ውድነሽ በጣሙ,0
ከበሽታው እንዲድን ስእለት ይሳላሉ,0
እድል ሆኖ በዛብህ ይተርፋል,0
አድጎ ጎበዝ ልጅ ይሆናል,0
ቀድሞ በሽታ,0
ከዚያም ደግሞ እውቀትና ፍቅር,0
የሰው መውደድ ይበዛበታል,0
በወጣትነት እድሜው,0
ለቤተሰቡ ገንዘብ ማምጣት ይጀምራል,0
ልጅ መባልን አይጠላም,0
ሲያድግ ግን ትርጉሙን በመረዳቱ,0
ነፃነቱን ለማግኘት ዲማን ጥሎ,0
ወደደብረ ወርቅ ይሄዳል,0
እዚያም ከእመት ጠጂቱ ዘንድ ይጠጋል,0
ትንሽ ዜማና ቅኔም ይማራል,0
የወላጆቹን ሞት ሲያረዳው,0
ወደዲማ ይወርዳል,0
ዲማ ውስጥ ፊታውራሪ መሸሻ,0
ከሚባሉ ባላባት ጋር ይተዋወቃል,0
በተክለ አልፍአው በአል,0
ፊታውራሪ መሸሻንና ባለቤታቸውን,0
ወይዘሮጥሯይነትን ያወድሳል,0
ፊታውራሪ መሸሻም,0
በመጠኑ ስለሚመሳሰሉ ይግባባሉ,0
በፍቅር ይወድቃሉ,0
በመሀል ፊታውራሪ አሰጋኸኝ,0
ሰብለን በፈት ወግ አገባለሁ,0
በማለታቸው በርሱና በፊታውራሪ መሸሻ,0
ጥል ይፈጠራል,0
በሀይማኖት ሳይዋጉ ይቀራሉ,0
የማዳመጥ ጊዜ ጥያቄዎች,0
ስሜት ፈጠረባችሁ,0
ቀጣዩ የታሪክ,0
የሚያስደምጣችሁ ይመስላችኋል,0
ፊታውራሪ መሸሻ ከባላገሮች ጋራ,0
በግብር ጉዳይ ይጣላሉ,0
በዚያም ጊዜ ፊታውራሪ መሻሻ,0
የበዛብህንና የሰብለወንጌልን የፍቅር ዜና,0
ሰብለን በሌሊት ያስሯታል,0
በማሀበረሰቡ ዘንድ,0
የወጣለት የሰብለ አጎት ጉዱ ካሳም,0
ለማስመለጥ ይወጣል ይወርዳል,0
የእጣ ነገር ሆኖ ግን ሳይሳካ ይቀራል,0
በዛብህ ግን,0
በጉዱ ካሳ ጥረት,0
ወደአዲስ አበባ ይሄዳል,0
ከዚያም በአዲስ አበባ,0
በራጉኤል ቤተክርስቲያን,0
የቅኔ መምህር ሆኖ ይቀጠራል,0
ባደረጉላቸው ውለታ ምክንያት,0
ፊታውራሪ መሸሻ,0
የሰብለን ልብና አቋም ተረድተው,0
አባ ተክለሀይማኖት በተባሉ መነኩሴ,0
ጠባቂው መነኩሴ ግን ሰክረው,0
ሰብለ ጠፍታ ታመልጣለች,0
ፊታውራሪ ከፈረስ ላይ ወድቀው,0
ተንኮታክተው ይሞታሉ,0
ቤተክርስቲያን ውስጥ,0
ከደረጃ ላይ ተንሸራትተው ወደቁ,0
ሰብለ ደግሞ በዛብህን ለማግኘት,0
መነኩሴ መስላ,0
አባ አመተ ምህረት ለምኔ ተብላ,0
ወደአዲስ አበባ ትሄዳለች,0
አዲስ አበባ ደርሳም,0
ጎሀፅዮን ትወርዳለች,0
በዛብህ አለመኖሩን ትሰማና,0
በዚያም በዛብህ አባይ በርሀ ላይ,0
በሽፍቶች ተደብድቦ,0
ነፍስ ውጪ ነፍስ ግቢ,0
አይነት ሁኔታ ላይ ሳለ,0
በአንዲት ጎጆ ቤት ይገናኛሉ,0
እንደምንም ብለው በአካባቢው ቄሶች,0
ስጋ ወደሙን ይቀበላሉ,0
ጥቂት ቆይቶ በዛብህ ይሞታል,0
ሰብለም መንኩሳ,0
የበዛብህን አስከሬን ባጠገቧ አድርጋ,0
ስትኖር ከጉዱ ካሳ ጋራ ይገናኛሉ,0
ጉዱ የተሰኘው ካሳ ዳምጤም,0
እርሷ ዘንድ ይቀመጣል,0
አስራ አምስት ቀናት,0
አንድ ላይ ይኖሩና,0
ሰብለ የልብ በሽታዋ ተነስቶባት ትሞታለች,0
ከበዛብህ አጠገብ ያስተኛታል,0
በሶስተኛው አመት,0
ጉዱ ካሳም አረፍተ ዘመን ይገታዋል,0
መዝገበ ህትመት ዳሰሳ,0
ቅፅ,0
ቁጥር,0
ፍቅር እስከ መቃብር,0
ለማስተማር እንዲያመች ተሻሽሎ የቀረበ,0
የቋንቋ አጠቃቀም ችሎታ,0
ደራሲ የላቀ የቋንቋ ችሎታ ያስፈልገዋል,0
ሀሳቡን በትክክልና በግልፅ,0
ማራኪ በሆነ ሁኔታ,0
ማስተላለፍ መቻል ይኖርበታል,0
በዚህም የቃላትን ባህርይ,0
ውበት,0
የጥንካሬ ደረጃ,0
አገባብና አመሰራረት ማወቅ አለበት,0
ደራሲው በቋንቋ አጠቃቀሙ,0
ስሜትን በሚማርኩ ገለፃዎች,0
ለአንባቢ ሊያቀርብ ይገባል,0
ስለሆነም የደራሲ የቋንቋ አጠቃቀም,0
ጥሩ የቋንቋ ችሎታ,0
ጥሩ የቃላት ምርጫ,0
ጥሩ የቃላት ፈጠራን,0
የሚያካትት ጭምር,0
የገፀባህርይ አሳሳል ወይም አቀራረፅ,0
ደራሲው ገፀባህርያትን በሚቀርፅበት ጊዜ,0
የሚገባቸው ነገሮች ዘላቂነት,0
ኢፍፁምነት ግለወጥነት,0
በድርጊታቸው,0
በአስተሳሰባቸው የሚታወቁበት,0
የባህርይ ዘላቂነት ኖሯቸው ሊቀረፁ ይገባል,0
ይሁን እንጂ,0
የባህርይ ለውጥ አይታይባቸውም,0
አይደለም,0
እንደእውኑ አለም ሰዎች ህይዎት,0
የህይዎት ውጣ ውረድና ለውጥ,0
ሊያስተናግዱ ይችላሉ,0
ገፀባህርያት በሰብእና መልኮቻቸው,0
ፍፁም ወይም አንድ ወጥ ሆነው,0
መሳል የለባቸውም,0
በሰብእናቸው አንድ ወጥና ፍፁም አይደሉም,0
አንባቢ ገፀባህርያትን,0
ሰዎች ብሎ,0
ሰብእናቸው በውል መታየት አለበት,0
ሰው በተናጠል አይኖርምና,0
ገፀባህርያት ሲሳሉ,0
ርስበርሳዊ ግለሰባዊ ወይም ማሀበራዊ,0
ግንኙነት ሊኖራቸው ይገባል,0
የዘይቤ አጠቃቀም ደራሲው,0
የተለያዩ የዘይቤያዊ አነጋገሮችን,0
ባህርይ አፈጣጠር ለይቶ በማወቅ,0
በፅሁፉ ውስጥ,0
በተገቢው ቦታና አገላለፅ ሊጠቀም,0
ይህም የልቦለዱን ታሪክ,0
በጥሩ አቀራረብና አገላለፅ,0
ለአንባቢያን ለማድረስ ያስችለዋል,0
ስለሆነም የደራሲ የዘይቤ አጠቃቀም,0
የዘይቤ አይነቶችን,0
ተገቢ አገላለፅ ላይ የተመሰረተ,0
ዘሪሁን አስፋው,0
የስነፅሁፍ መሰረታውያን,0
ለማስተማር እንዲያመች ተደርጎ የተወሰደ,0
ገላ ሰውነት,0
የውሸት ማንነት,0
ማንነትን መደበቂያ ጭንብል,0
ውርጭ አመድ የመሰለ ነጭ በረዶ,0
ጥሩ ሽታ ሽታው ጥፍጥ ያለ መአዛ,0
የመጨረሻ ትእግስት,0
የመጓጓት ጫፍ የትእግስት አፋፍ,0
ግርፋት መግረፊያ ለበቅ ልምጭ,0
በስራ የሚወጠር በስራ የሚደክም,0
በቃላቱ መካከል ያለውን,0
የፍቺ ልዩነት መግለፅ,0
የቃላቱን አጠቃቀም ሁኔታ,0
በምሳሌ አረፍተነገሮች,0
ጭንቅላት የሰው ራስ ቅል,0
የላይኛው ክፍል,0
የራስ ቅል,0
ከመጠበቅ አልፎ መሰረቱን ያስተካክላል,0
እግዚአብሄር ኳስ ተጫዋቹ,0
የመጀመሪያውን ግብ,0
በጭንቅላት ገጭቶ አገባ,0
አንጎል በራስቅል አጥንት ውስጥ የሚገኝ,0
የማእከላዊ ስርአተነርቭ ክፍል,0
አወዳደቅህ መጥፎ ስለነበር,0
አንጎልህ ተበጥብጧል,0
አእምሮ የአንድ ሰው ንቃተ ሀሊና,0
አካል,0
በማሰቡ በመረዳቱ,0
ትዝታን በመፍጠሩ,0
ስሜትን በመረዳቱ,0
በመፍቀዱ እንዲሁም ወደፊት በመመልከቱ,0
የሚገለፅ,0
ከሞላ ጎደል የማይታይና የማይጨበጥ,0
ሀሳብ ስብስብ,0
የአንጎል ሴሎች ተግባር ውጤት,0
መርጃ ማሀበር ተቋቁሟል,0
የአእምሮ ህሙማን,0
ሰውየው ትክክል አይደለም,0
ጥሩና መጥፎ,0
መለየት የሚችል የአእምሮ ክፍል,0
ለሀሊናህ ስትል መልካም ነገሮችን ስራ,0
ከላይ ሁሉም ቃላት የተመሰረቱባቸው,0
አረፍተነገሮች ውስጥ አንዱ ቃል,0
ሌላውን ተክቶ ቢገባ,0
ተገቢውን ሀሳብ ወይም መልእክት,0
ሊያስተላልፍ አይችልም,0
ለመባልም ተገቢነት የለውም,0
ስለሆነም ቃላቱን,0
ነገሩን በትክክል በሚገልፁት,0
ተገቢ አገላለፅ ልንጠቀማቸው ግድ ይላል,0
ይህም ቃላትን መርጠን,0
መጠቀም አንድንችል ያደርገናል,0
የሌሎቹንም ቃላት ፍቺና አጠቃቀም,0
ልዩነት በአረፍተነገር ውስጥ እያስገቡ,0
መለየት ይችላሉ,0
የቀረበውን አጭር ማስታወሻ,0
በደብተራቸው ፅፈው,0
አጥንተው እንዲመጡ ያድርጉ,0
በመቀጠልም የሀረግ ምንነት,0
የአማርኛ ሀረግ አይነቶች,0
የሀረጋት አወቃቀር ተዋቃሪዎች,0
ግልፅ እንዲሆኑላቸው,0
ተጨማሪ ገለፃና ማብራሪያ,0
በተጨባጭ ምሳሌ አስደግፈው,0
ርእሰጉዳዩን እንዲረዱት,0
ለሚሰጧቸው ተጨማሪ ማብራሪያዎች,0
የተለያዩ አጋዥ የሰዋስው መፃህፍትን,0
ለምሳሌ አጭርና ቀላል,0
የአማርኛ ሰዋስው,0
ባየ ይማም,0
የአማርኛ ሰዋስው በቀላል አቀራረብ,0
ጌታሁን አማረ ይጠቀሙ,0
ማብራሪያ የሚሰጡባቸው,0
የሀረጋት ተዋቃሪዎች,0
መነሻ ነጥቦች,0
ከዚህ ቀጥለው ቀርበዋል,0
ስማዊ ሀረግ,0
መሪ ቃል ስም,0
ከስማዊ ሀረግ ጋር ተዋቃሪዎች,0
መሙያ አጎላማሽ መስተአምር,0
ጠቋሚ አገናዛቢና መጣኝ ቅፅላዊ ሀረግ,0
መሪ ቃል ቅፅል,0
ከቅፅላዊ ሀረግ,0
ለተማሪዎች ስራ እርማት ያድርጉ,0
ምጋቤ ምላሽም ይስጧቸው,0
ክፍል ለቀረቡት የመልመጃ ጥያቄዎች,0
መነሻ መልሶች,0
ከዚህ ቀጥሎ ተሰጥተዋል,0
ሀረጋትን በሀረግ አይነቶች መለየት,0
መስተዋድዳዊ ሀረግ,0
ቅፅላዊ ሀረግ,0
ስማዊ ሀረግ,0
ቅፅላዊ ሀረግ,0
ግሳዊ ሀረግ,0
ተውሳከ ግሳዊ ሀረግ,0
ስማዊ ሀረግ መመስረት,0
አራት ሊትር ወጣት,0
የሰቆጣ ነጭ ማር,0
አንድ የአንገት ሀብል,0
ነጭ ላም,0
ሀረጋት በማጣመር አረፍተነገሮች ማዋቀር,0
እንደ መብረቅ ፈጥኖ ኳሷን ጠለዛት,0
እንደድመት ወጣት ይወዳል,0
እንደሱ የወንድ ፈሪ በሀገር የለም,0
መርጃ መሳሪያዎች,0
አጋዥ የስነፅሁፍ መፃህፍት,0
አጋዥ የሰዋስው መፃህፍት,0
የልቦለድ መፃህፍት,0
የበይነመረብ መረጃዎች,0
መፅሄቶች ጋዜጦች,0
መዝገበቃላት,0
ግምገማ,0
ባዳመጡት ታሪክ ላይ,0
የግል አስተያየታቸውን እንዲሰጡ,0
ያዳመጡትን ታሪክ,0
በቃል መልሰው እንዲተርኩ,0
በመጠየቅ ማረጋገጥ,0
ስላነበቡት ታሪክ,0
የቃል ዘገባ አንዲያቀርቡ,0
በመጠየቅ ማረጋገጥ,0
የቃል ዘገባ ወይም ትረካ መገምገም,0
የምንባቡን አጠቃላይ ሀሳብ,0
በቃል እንዲናገሩ በመጠየቅ ማረጋገጥ,0
በቃላት ፍቺ መካከል,0
ያለውን ልዩነት መግለፃቸውን,0
ተማሪዎች የሚሰጧቸውን ተግባራት,0
ሲሰሩ በምልከታ በመከታተል,0
በልቦለዱ ውስጥ የልቦለዱ አላባውያንን,0
